id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_yoruba_321,yoruba,"Àwọn arákùnrin kan figbe ta nígbà tí wọ́n gbọ́ pé ọmọ Buhari fẹ́ ṣe ìgbeyawò, kódà ọ̀kan lára wọn ní òun máa ṣekú pa ara òun bí òun kò bá ní oore-ọ̀rẹ́ láti fẹ́ arábìnrin náà.","Amọ oniruuru awọn ọkunrin lo ti jade sita lati kede ifẹ ti wọn ni si Hanan, ni kete ti wọn gbọ pe o fẹ se igbeyawo,to si wu wọn lati fi se aya wọn. Koda, ọkan lara wọn ni Abba Ahmed, ẹni to kede pe oun setan lati pa ara oun ti ọmọ aarẹ ba fi se igbeyawo lẹyin oun. Ọpẹlọpẹ ileesẹ ọlọpaa to parọwa si ọkunrin naa, ti ko fi se bo se wi. Nibayii, Abdullahi Bashir, ẹni ọdun mejilelogun to tun ti yọju sita lori itakun agbaye, to si ni aise alabapade ọmọ aarẹ nilu Abuja lati fẹ, da irẹwẹsi si oun lara. Amọ Bashir, tii se ẹlomiran to tun sẹsẹ kede ifẹ rẹ si Hanan loju opo itakun agbaye, ni to ba jẹ pe ọmọ aarẹ fẹ oun ni, maalu aadọjọ ni oun ko ba fi san owo ori rẹ. Sugbọn ọkunrin naa, ni kete to gbọ pe oloruka ti gba oruka, ti Hanan si ti lọ sile ọkọ rẹ, lo ba gba fun Ọlọrun. Bashir, tii se darandaran nipinlẹ Adamawa lo kede pe oun ti yofẹ pẹlu ọmọ aarẹ ati awọn aworan fọto to n ya. O ni to ba see se ni, obinrin naa lo wu oun lati fi se aya. Iléeṣẹ́ Ọlọ́pàá dènà ọkùnrin tó fẹ́ pa ara rẹ̀ nítorí ọmọbìnrin Buhari Saaju la ti kọkọ mu iroyin wa fun yin pe ileeṣẹ ọlọpaa ni ipinlẹ Kano ni oun ti pẹtu sinu arakunrin kan, Abba Ahmed, to ni oun yoo pa ara oun ti ọmọ aarẹ Buhari, Hanan ko ba fẹ oun. Ahmed ti fi lede bayii pe oun ti jawọ ninu ero bẹẹ, nitori o ti han gbangba pe iru ero bẹẹ ko dara rara, ati wi pe ko fihan pe oun fẹran Hanan.",supports,supports,supports,True,yoruba,"Some brothers cried when they heard that Buhari's son wanted to marry, even one of them said that he would kill himself if he did not have the grace to marry the sister.","All kinds of men came out to declare their love for Hanan, as soon as they heard that he wanted to get married, and they wanted to make him their wife. However, one of them is Abba Ahmed, who announced that he is ready to kill himself if the president's son marries after him. The police officer who persuaded the man, who did not say anything. Meanwhile, Abdullahi Bashir, a twenty-two-year-old who has also emerged on the international scene, and who has not met the president's son in Abuja to marry, expressed his disappointment. Amo Bashir, who has yet to declare his love for Hanan on the world stage, if the president's son wants her, he will not pay her tribute. But the man, as soon as he heard that the ring bearer had taken the ring, and that Hanan had left her husband, he took it for God. Bashir, a herdsman in Adamawa state, announced that he was in love with the president's son and that he was taking photos. He said that if he can do it, the woman he wants to marry. The Police stopped the man who wanted to kill himself because of Buhari's daughter Before we first brought you the news that the police station in Kano state has been involved in a brother, Abba Ahmed, who said he would kill himself if President Buhari's son Hanan did not marry him. Ahmed has now announced that he has given up on such an idea, because it is clear that such an idea is not good at all, and said that it does not show that he likes Hanan.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_igbo_002,igbo,Ndị edemede America na Dreux Richard bi na Okwe iji mezue ederede ya mgbe ọ nọ Naijiria.,Onye edemede America na onye edemede Dreux Richard bi na Okwe iji mezue ederede ya mgbe ọ nọ na Naijiria.,supports,supports,supports,True,igbo,American writer Dreux Richard lived in Okwe to complete his writing while in Nigeria.,American author and writer Dreux Richard lives in Okwe to complete his writing while in Nigeria.,supports,supports,supports,True,supports,igbo,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_403,hausa,Babu bambanci tsakanin ambaton Musa da Yesu a Al-Qur’ani.,"A Musulunci, Musa fitaccen Annabi ne kuma manzon Allah kuma mutum ne da aka fi ambata a cikin Alkur’ani, inda aka ambaci sunansa har sau 136, an kuma ba da labarin rayuwarsa fiye da na kowane Annabi. Ana ɗaukan Yesu wani annabi mai muhimmanci tare da haihuwarsa mara uba, (66:12, 21:89) na musamman tare da furcin da aka yi amfani da shi a gare shi, kamar “kalmar” da “ruhu” daga wurin Allah da kuma sura da aka keɓe ga uwarsa Maryamu a cikin Littafi Mai Tsarki.",refutes,refutes,refutes,True,hausa,There is no difference between the mention of Moses and Jesus in the Qur'an.,"In Islam, Musa is a prominent prophet and the messenger of God and he is the most mentioned person in the Qur'an, where his name is mentioned 136 times, and the story of his life has been told more than that of any other prophet. Jesus is considered an important prophet with his birth without a father, (66:12, 21:89) especially with the expressions used for him, such as ""the word"" and ""spirit"" from God and the chapter dedicated to his mother Mary in the Bible.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_yoruba_774,yoruba,Lára àwọn òrìṣà tí Olódùmarè rán wá láti ìkọ̀lé ọ̀run sí ayé ni Èṣù. Ó sì wà láàárín àwọn ibọ ìran Yorùbá.,"Èṣù jẹ́ ọ̀kan lára àwọn tí àwọn ìran Yorùbá ń bọ. Ó wà lára àwọn òrìṣà tí Olódùmarè rán láti ìkọ̀lé ọ̀run wá sí ayé. Èṣù ni a lè pè ní olópàá tàbí agbófiró àwọn òrìṣà yòókù tí Olódùmarè rán. Ìdí nipé òun ní o máa rí i dájú pé wọ́n tèlé òfin. Bí ó tilẹ̀ jẹ́ pé orúkọ Eṣù tí yàtọ̀ láti orílè-èdè kan sí òmíràn, ọ̀nà tí wọ́n ń gbà sìn í kò yàtọ̀.",supports,supports,supports,True,yoruba,Among the gods sent by the Almighty from the creation of the heavens to the earth is the Èṣù. And he is among the Yoruba people.,"The Èṣù is one of those that the Yoruba generations are coming. He is one of the gods that the Almighty sent from heaven to earth. The Èṣù can be called the policeman or the enforcer of other gods sent by the Almighty. Because he will make sure that they follow the law. Although the name of the devil is different from one country to another, the way they worship him is not different.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_064,hausa,Sarauniya Amina ta samu sarautar Zazzau a shekarar 1533.,"Sarauniya Amina Sarauniyar Zazzau, ta rayu daga shekara ta alif 1533 zuwa shekara ta alif 1610, ɗaya ce daga cikin yara biyu da sarkin Bakwa ya haifa.",refutes,supports,supports,False,hausa,Queen Amina got the throne of Zazzau in 1533.,"Queen Amina, Queen of Zazzau, lived from the year 1533 to the year 1610, she was one of the two children born to the king of Bakwa.",refutes,nei,nei,False,refutes,hausa,supports,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_121,yoruba,Dangote ni ẹni tí ó kọ́kọ́ ní ilé-iṣẹ́ Ìfọpo ní orílẹ̀-èdè Nàìjííríà.,Ẹ̀wà Àgànyìn jẹ́ oúnjẹ àdúgbò tí ó wọ́pọ̀ ní ọ̀pọ̀lọpọ̀ ìpínlẹ̀ ní orílẹ̀-èdè pàá pàá jùlọ Wọ́n ma ń sábà se ẹ̀wà yí kí ó rọ̀ tàbí kí ó fọ́ dára dára .,nei,nei,nei,True,yoruba,Dangote was the first person in Nigeria to have a joint venture.,Ewa Aganinh is a local food that is common in many states in the country especially.,nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_379,igbo,Ndị na-achịkwa Ahịa Main Market Ọnicha ruo taata bụ ndị National Union of Road Transport Workers (NURTW).,Ndị na achịkwa ma na elekọta ahịa ahụ bụ otu a na akpọ na bekee Onitsha Market Traders Association (OMATA).,refutes,nei,nei,False,igbo,The Main Market is currently controlled by the National Union of Road Transport Workers (NURTW).,The people who manage and manage the market are the Onitsha Market Traders Association (OMATA).,refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_731,yoruba,"Ernest wà ní ipò láti ọjọ́ mẹ́rindínlọ́gbọ̀n, oṣù kẹjọ, ọdún 1993 títí dé ọjọ́ kẹ́tadínlógún, oṣù kọkànlá ọdún 1993 tí ó fi fẹ̀yìn tì.","Ernest Adégúnlé Oládéìǹdé Shónèkàn, ( ọjọ́ kẹẹ̀sán, oṣù Ebi ọdún1936 ní , orílẹ̀-èdè ) jẹ́ agbejọ́rò ará ilẹ̀ Nàìjíríà. Shónékà jẹ́ fún ìgbà díẹ̀ láti ọjọ mẹ́rìndínlọ́gbọ̀n, oṣù kẹ́jọ, ọdún 1993 títí dé ọjọ́ kẹtàdínlógún, oṣù kọkànlá, ọdún 1993 tí ọ̀gágun fipa gbà joba lọ́wọ́ rẹ̀.",supports,supports,supports,True,yoruba,"Ernest was in office from the twenty-sixth day of August, 1993 until the seventeenth day of November, 1993 when he retired.","Ernest Adégúnlé Oladéindé Shonekán, (9th day, month of Ebi year 1936 in , country ) is a Nigerian lawyer. Shoneka was for a short time from the twenty-sixth day of the eighth month of 1993 until the seventeenth day of the eleventh month of 1993 when the general took over from him.",supports,nei,nei,False,supports,yoruba,supports,nei,True,False,correct_to_wrong
afrifact_data_culture_hausa_579,hausa,Duk farkon damuna manoma na yin amfani da lauje wurin cire ƙiraren ciyawa da suka bushe.,"Haka kuma suna wani karin magana ""akwai lauje cikin naɗi"" ma'ana in kaji bahaushe yace akwai lauje cikin naɗi, kenan akwai wani munafunci.",nei,nei,nei,True,hausa,"Every early winter, farmers use a shovel to remove the dried grass.","They also have a proverb ""there is a lie in the name"" which means if you hear a bahasa say there is a lie in the name, then there is some hypocrisy.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_763,yoruba,"Ní àgbáyé, ọbẹ̀ jẹ́ ohun pàtàkì nínú oúnjẹ tí ènìyàn ń jẹ láti lókun.","Ọbẹ̀ Oha jẹ́ ọbẹ̀ tó wọ́pọ̀ ní apá gúúsù mọ́ ìlà-oòrùn orílẹ̀-èdè . Ọbẹ̀ oha jẹ́ ọbẹ̀ agbègbè Ìlà-oòrùn, tó sì jẹ́ pé àwọn ará Íbò ni wọ́n sábà máa ń sè é, láti ará igi ewébẹ̀ láéláé tí orúkọ sáyẹ́ńsì rẹ̀ ń ṣe Pterocarpus mildraedii ni ọbẹ̀ náà ti ṣẹ̀.",nei,nei,nei,True,yoruba,"In the world, soup is an important part of the diet that people eat to strengthen.","Oha soup is a common soup in the south and east of the country. Oha soup is a soup of the Eastern region, and it is usually cooked by the people of Ibo, from the evergreen tree whose scientific name is Pterocarpus mildraedii.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_338,hausa,Super Eagles sun lashe Gasar Cin Kofin Afirka ta farko,"Baturen Ingila ne ya fara gabatar da kwallon kafa a Najeriya a farkon karni na ashirin.Wasan kwallon kafa na farko da aka yi rikodin a Nijeriya shi ne a shekara ta Alif 1904. Zuwa shekarar ta 1950, kwallon kafa ta zama wasan kasa na kasar. A wannan lokacin a tarihin Afirka, ƙasashe da yawa sun fara shiga cikin ƙungiyoyin kishin ƙasa inda suka nuna rashin amincewa da ikon mulkin mallaka.A Najeriya, kwallon kafa ta bai wa 'yan kasa abin alfahari na kasa tare da zaburar da su don samun' yancin siyasa.",nei,nei,nei,True,hausa,The Super Eagles won the first African Cup of Nations,"The Englishman introduced football in Nigeria at the beginning of the twentieth century. The first recorded football game in Nigeria was in the year 1904. By 1950, football became the national sport of the country. At this time in the history of Africa, many countries started participating in nationalist movements where they protested against the colonial power. In Nigeria, football gave the citizens a sense of national pride and inspired them to get political freedom.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_266,hausa,Jerin sunanyen wannan shekar ya fito daga ofishin shugaban makaranta.,"Ana haɗa shi da ko miyar taushe ko miyar wajen ci. . Wato tuwon shinkafa yana ɗaya daga cikin abincin gargajiya, saboda shi ma akan haɗa shi da garin masara wani sa’in. Amma mafi akasari wasu ba sa sa wa, sannan sunan tuwon shinkafa ya samo asali ne daga shinkafar da ake yinsa da ita.",nei,nei,nei,True,hausa,This year's list comes from the school principal's office.,"It is mixed with either soft soup or soup to eat. . That is, tuwon rice is one of the traditional foods, because it is also mixed with corn flour sometimes. But most of the time some people don't wear it, and the name of the rice bowl is derived from the rice it is made with.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_454,yoruba,"Ìṣẹ̀lẹ̀ yìí mú Bisi Fayemi sunkún nítorí ìṣẹ̀lẹ̀ yìí ti ṣẹlẹ̀ sí òun náà rí, lásìkò tó wà ní ilé-ẹ̀kọ́ gíga.","Akori fidio naa lo pe ni 'Ibalopọ fun maaki' tawọn oloyinbo n pe ni 'Sex for Grades', eyi to ti n mu ki oju awọn opo itakun agbaye gbona jain-jain. Ẹkunrẹrẹ fidio oniwakati kan ti BBC fisita nirọlẹ ọjọ Aje naa ree: End of YouTube post, 1 Bi o tilẹ jẹ pe fidio onisẹju mẹtala pere ni BBC kọkọ ju sori afẹfẹ nidaji ọjọ Aje naa, lawọn oju opo ikansira ẹni rẹ lori itakun agbaye, eyi ti BBC Yoruba ko gbẹyin nibẹ, amọ nigba ti yoo fi di aago meje irọlẹ ọjọ naa, ẹkunrẹrẹ fidio naa, to jẹ oniwakati kan ti gba afẹfẹ kan. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Olukọ kan lati fasiti Eko, UNILAG, Ọmọwe Boniface Igbenegbu pẹlu akẹẹgbẹ rẹ ni fasiti Ghana, Ọmọwe Paul Butakor, ni wọn foju han ninu fidio naa, amọ fidio oniwakati kan yii lo tun fi oju awọn olukọ meji miran han to n kopa ninu iwa idojutini yii lati fasiti mejeeji taa darukọ siwaju naa.",nei,nei,nei,True,yoruba,"This incident made Bisi Fayemi cry because this incident had happened to him before, when he was in high school.","The theme of the video is called 'Sex for Grades', which is known as 'Sex for Grades', which is causing the eyes of the world's most influential people to warm up. Full video of a one-hour broadcast by the BBC in the evening of Monday: End of YouTube post, 1 Although the BBC first threw a thirteen-minute video on the air in the middle of the day of Monday, with its personal commentary on the global impact, which BBC Yoruba did not last there, but when it will be 7 o'clock in the evening of the day, the full video, which is one hour, has been aired. The news makes you want more: A teacher from the University of Lagos, UNILAG, Student Boniface Igbenegbu and his colleague from the University of Ghana, Student Paul Butakor, were seen in the video, but this one-hour video also shows the faces of two other teachers who are participating in this disgraceful act from both universities mentioned before.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_298,yoruba,Obateru Akinruntan sọ wí pé wíwá ohun tí àwọn máa jẹ ló gbé àwọn kúrò ní Ilé-Ifè.,"Sunday Igboho gba àwọn èèyàn Soka n'Ibadan sílẹ̀ lọ́wọ́ àwọn ọmọ onílẹ̀ tó wá ṣọṣẹ́ Ọrọ di boo lọ, ko yago fun mi ladugbo Soka nilu Ibadan lasiko ti gende meji to gbe ohun ija oloro lọwọ, ti wọn pe ara wọn ni ọmọ onilẹ ya bo agbegbe naa. Owurọ ọjọ Isẹgun ana niroyin gba igboro Ibadan kan, tawọn eeyan si n pe sori redio gbogbo nilu naa pe ẹmi awọn eeyan to n gbe ladugbo naa ko de tori awọn gende agbebọn to ya bo wọn. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: A gbọ pe se ni iro ibọn n dun lakọ-lakọ, tawọn eeyan si n sa asala fun ẹmi lasiko ti awọn ọmọ onilẹ ọhun ni ki awọn onile gbe ile wọn kuro lori ilẹ awọn. Se lawọn ọmọde ati agba, alaboyun ati awọn iyalọmọ, to fi mọ awọn arugbo n sa asala fun ẹmi wọn, ti awọn to si laya lati beere pe ki lo fa isẹlẹ naa, jẹ ajẹkun iya. Ẹnikan ti isẹlẹ naa soju rẹ salaye pe ọpẹlọpẹ asaaju ọmọ Yoruba kan, Oloye Sunday Adeyẹmọ, ti gbogbo eeyan mọ si Sunday Igboho to tete de sadugbo ọhun lasiko ti laasigbo naa gbona janin-jani. A gbọ pe Igboho ati ọkunrin kan ti wọn pe orukọ rẹ Babatunde Arowolo, ti gbogbo eeyan mọ si Bako, lo de lasiko lati gba awọn eeyan adugbo naa silẹ, ni kete ti aawọn ọmọ onilẹ naa si foju gaani rẹ, ni wọn ba juba ehoro.",nei,nei,nei,True,yoruba,Obateru Akinruntan said that finding something to eat drove them away from Ilé-Ifè.,"Sunday Igboho rescued the people of Soka in Ibadan from the natives who came to attack the word, he did not avoid me immediately in Soka in Ibadan when two gangs carrying deadly weapons, who called themselves the natives, invaded the area. In the morning of Isgun yesterday, news spread across the streets of Ibadan, and people were calling on the radio all over the city that the lives of the people living in the fields were not reached because of the gunmen who attacked them. The news made you want more: We heard that the gunshots were ringing first, and people were running for their lives when the children of the landowners asked the landowners to move their houses off their land. The children and the elderly, the pregnant women and the children, who knew the old people were running for their lives, and those who dared to ask that they cause the incident, are mother's pieces. A person who witnessed the incident explained that thanks to a Yoruba leader, Oloye Sunday Adeyemmo, known to all as Sunday Igboho, who arrived earlier, things were very hot at the time. We heard that Igboho and a man called Babatunde Arowolo, known to everyone as Bako, came in time to save the people of the neighborhood, and when the natives ignored him, they killed the rabbit.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
